id,name,zipcode,categories,pickup,delivery,price_range,rating
aosv00cXSYlT9FqFnrV2Fw,Hunan Empire,94123,"chinese, seafood, chicken shop",1,1,$,4
6zWgWwKgnB_nC1Se_pXrJA,Latte Express,94108,"coffee & tea, vietnamese, sandwiches",0,1,$,4
Z5G6Va64QQwYBXNpO74nMw,Peet's Coffee,94115,coffee & tea,0,0,$,3.5
jUZcvtmFxsedXY92vvLYqw,Tancca,94133,"bubble tea, coffee & tea",0,1,$,4
glHdcb1O7N91uczjNeJhvw,The Lucky Horseshoe,94110,"dive bars, music venues, sports bars",0,0,$,4
I2QjNedfsZe3rKssrSyoIg,Napoli Pizza,94109,pizza,1,1,$,3.5
fi1P1C4v75WGbQihx1zO9g,Cuppa,94131,"bubble tea, juice bars & smoothies, ice cream & frozen yogurt",1,1,$,3.5
wJZd8RcWc8UyF_cW4qaneQ,721 Lounge,94109,"cocktail bars, lounges, music venues",0,0,$,4.5
ovzxwRIDbVfkhn4bnRhNKA,Gene's Liquor,94116,"beer, wine & spirits, sandwiches",1,1,$,4
bK-DM8mHn4_A8rUtPdSyyA,Soma Pizza & Grill,94107,"pizza, burgers, chicken wings",1,1,$,3.5
UhQYt2IckJHOawtdrmvfeg,The Wreck Room,94109,bars,0,0,$,4
AJo3ez0ecQmu7dcMtz9Jpg,Bellissimo Pizza,94109,"pizza, sandwiches",1,1,$,3.5
DfPLBY50sx7-A1aI0wmoLg,Sing Sing Sandwich Shop,94109,"sandwiches, vietnamese, coffee & tea",0,0,$,4
bf72ckc4mWwcpqoZiFfVHA,Elaine's Kitchen,94133,chinese,1,1,$,4
EkmXj5ySRcAQlNAu15LG8w,BCC Bar,94103,"bars, venues & event spaces",0,1,$,4.5
zdxD_44ilNWwyI62ozHw9Q,J & E Restaurant,94110,"chinese, seafood",1,1,$,3.5
lwXYgmjVEaQslOeqKPurag,El Capitan Taqueria,94103,mexican,1,1,$,2.5
HBu_2H-jr_v7xFYbJOQmYg,Crazy Pepper,94112,"chinese, seafood, noodles",1,1,$,3.5
yNiYJWHLxMrryH0xi_2r2w,Latin American Club,94110,bars,0,0,$,3.5
6HToHO9cUVLRPJPv5M5hww,All Star Cafe,94102,"coffee & tea, donuts, sandwiches",0,1,$,3.5
M7bDMv2Roi-CWWqZYcdYOw,Pilsner Inn,94114,gay bars,0,0,$,3.5
LP-1AKyY6tFkUvmd1p11-Q,Fillmore Street Cafe,94115,"coffee & tea, delis, cafes",1,1,$,4
o_687zG5kw-GdtVCMN7Z7g,Panaderia La Mexicana Bakery,94110,bakeries,0,1,$,4
JiKoL_bvLiYg5Y_Pnn4QOA,Yoppi Yogurt & Acai,94103,"ice cream & frozen yogurt, acai bowls",1,1,$,4
V-q5vlzWbLFG-alkH163Ow,Kilowatt,94103,"dive bars, sports bars",0,0,$,4
y-Mg6CbsiLBOiK4XH0mkpQ,E Tea,94121,"bubble tea, juice bars & smoothies",1,1,$,3.5
PbRHScFWiFmmElt9-EU-xA,Modena Pizza & Ice Cream,94103,"pizza, desserts, burgers",1,1,$,3.5
2ocTtBOx-1TghQrBxFjORg,Kababayan,94110,"filipino, barbeque, fast food",0,1,$,4
_NGiJ9LfIvGV_b8yTmgHUw,Pine & Jones Market,94109,"grocery, beer, wine & spirits, sandwiches",1,1,$,4.5
opPy9-KUPDv4R0cfe8UzjQ,V & J Cafe,94133,chinese,0,0,$,4
dsIfVh_naTmaB-LuBfzg5g,85°C Bakery Cafe-Stonestown,94132,"coffee & tea, bakeries, patisserie/cake shop",0,1,$,3
PevtjqDUcLI_yusrfR9B1Q,Inshallah Mediterranean Cuisine,94014,mediterranean,1,1,$,4.5
hrof-6ketTqVso0GjFBIXg,Anton's Pizza and Deli,94103,"pizza, delis",1,1,$,3.5
SyJBeBSQOfhTElMQLAO_SQ,ML Donuts,94121,"donuts, sandwiches, bagels",1,1,$,4
_MRmIHmkZKuEw04rsNdkSQ,Phat Thai,94118,"thai, food trucks",0,0,$,3.5
iDm6Y-DCWtH3OXPaY4gbpA,Cup & Cake Cafe,94118,"coffee & tea, sandwiches",0,1,$,4
U6MgJvCbdQEyZPkGVbjD7w,Wok-In Cafeteria,94124,"chinese, american (traditional)",0,0,$,4
weV0R2I-nc73zbmkd-Etdw,Locali Mediterranean,94111,"greek, mediterranean, halal",1,1,$,4
wtP5sfAxmBfWypUhNbdAww,Pizza Zone,94133,pizza,0,0,$,3.5
XiB2DFy_gRhhuBYfHZk91w,Fireside Bar,94122,cocktail bars,0,0,$,4
1eAsXymTAL-d9i-jvg3alQ,Finnegans Wake,94117,"sports bars, beer gardens",0,0,$,3.5
9L3e8rypVDrL24JYEcdjPw,Banh Mi & Rolls,94134,"vietnamese, sandwiches, coffee & tea",1,1,$,4
oxorV9Xg8VO6a1HpNzAGnQ,JT Restaurant,94103,filipino,1,1,$,4.5
2P-JvZYW2c6sk5ncRSnCVA,The Cinch,94109,"gay bars, dive bars",0,0,$,4
3tdkb5CBqIw0FB7fIwGqOQ,Peet's Coffee,94109,coffee & tea,0,0,$,4
yjD16DQ2GI1I0c2rmVI8zA,La Laguna Taqueria,94124,mexican,1,0,$,4
U8V0UgGCOQMWbwFhuRwz4w,Eddy's Food Store,94122,"convenience stores, delis, sandwiches",1,1,$,4.5
7-dAb6BdjgJE_KHTX9CNGA,Sweetie's Art Bar,94133,"bars, pool halls, art galleries",0,0,$,4
gerZ6D_58MfNvdqGqMyJJg,Wok & Go,94110,chinese,1,1,$,3
loo6obEjNPGZwOJfhKTKNQ,Trad'r Sam,94121,"dive bars, pubs, tiki bars",0,0,$,3.5
7qsAJnzYzVeEPguRIMIrFQ,New Regent Cafe,94133,"chinese, breakfast & brunch, hong kong style cafe",1,1,$,3.5
gpEkoV0SBgAVq810XhW6Ow,The Spicy Shrimp,94108,"seafood, cantonese",1,1,$,3.5
QDac11gEbAHlpBmOEJlPBg,Taqueria Dos Charros,94132,mexican,1,1,$,3.5
iYtUkCBapi81qWj_oG1Fkw,Gold Cane Cocktail Lounge,94117,"dive bars, cocktail bars",0,0,$,4
DwePUiESfE5Ij8_9sYwV7Q,Tsing Tao Restaurant,94115,"chinese, seafood",1,1,$,3
xak4bC7dZFM9vuEYIJPF0Q,Escape From New York Pizza,94104,pizza,1,1,$,3.5
_XM2EgEjtfphpIpt-VguuA,El Sol Taqueria,94102,mexican,0,1,$,3.5
TziNBtSNQfRszP5QIJciIg,Tsing Tao Chinese,94121,chinese,1,1,$,3.5
MNE2e4UoORx_JqJzKTkRlQ,Cafe Enchante,94121,"coffee & tea, bagels, sandwiches",0,1,$,4
kipib8xehbTAuPJ2kqblvA,Las Brisas de Acapulco,94110,"american (new), mexican, salvadoran",0,1,$,4
lZLVA0NaNUfmPto2CWia-Q,El Gran Taco Loco,94112,"mexican, seafood, breakfast & brunch",1,1,$,3.5
VWIvg9RaWltrDfSa8ZZ05A,Nizario's Pizza,94110,pizza,1,1,$,3.5
UT6ApPUVO8vAtI_MhPBRag,Miss Tomato,94015,"sandwiches, convenience stores, beer, wine & spirits",1,1,$,4
lSMttK09K6nD4nq8Ex_zAw,Truedan Westlake,94015,"bubble tea, taiwanese",0,0,$,4
pq3l9iZBT1P_fv4H4S01wg,Maxfield's House of Caffeine,94110,"coffee & tea, sandwiches",0,1,$,3
KD_DF86hX3vlFaB-XuCKuw,Mustafio's Pizza,94109,pizza,1,1,$,3.5
7IAvLCA_eoZ9eMG1M4hcOw,Pan Lido Salvadoreno,94110,bakeries,0,0,$,4
HhAmBwTYq_MXbOLzypRQjQ,Cafe XO,94131,"coffee & tea, sandwiches",1,1,$,3.5
rtid6l1A9oKzGZ1PrZdI2w,Goody Cafe,94123,cafes,0,0,$,4
aPi1qhP3sF7oOzyjxRLxuA,Andytown Coffee Roasters,94121,"coffee & tea, cafes, sandwiches",0,0,$,4
YyNd253varYmuox6U8bc9w,Bini's Kitchen,94111,"himalayan/nepalese, food stands",0,0,$,4
wxb6aiRsxx1465IIxv4Sig,Cherry Blossom Bakery,94112,"bakeries, bubble tea, desserts",1,1,$,3.5
tiSDprSVuesljC8b0aS64A,Wolfes Lunch,94107,"japanese, korean, american (traditional)",0,1,$,4
0piv8Y-TaJltsQDhu4Ngwg,Ming Hui Dim Sum,94134,"dim sum, bakeries",0,0,$,4
UJjTzk7CAdQ1NzjDITBXFw,Mission Bar,94110,"dive bars, pubs",0,0,$,4
HR_a0tPxE-ro1FbhdQhB7g,SF Delights,94103,street vendors,0,0,$,4
r-QOR8o3TTnnMRvqVGT2Cg,Leo's Hot Dogs,94110,"hot dogs, street vendors",0,0,$,4.5
G5zryawBAp-cKJTyZDMhOg,Caffe Moda,94103,"coffee & tea, breakfast & brunch, sandwiches",1,1,$,3.5
MWPXDx0XBFDh9qkrIvXHzQ,Northstar Cafe,94133,bars,0,0,$,4
3KtEvuj2kEnBX63GJn-8ug,La Lucha Coffee Bar,94107,coffee & tea,0,1,$,4.5
TagKynG-OmMT14HcttAJbA,Wong's Cafe,94014,chinese,0,1,$,4.5
imfAj62Nm0f7y0Cj_sbjsQ,The City Taqueria,94115,mexican,1,1,$,4
8me3E8m_LxwSuf_BZKNqjQ,Cafe Bean,94109,"coffee & tea, creperies",1,1,$,4
vojseGHrCWxy-BG_9uAWIw,TL's Krispy Krunchy Chicken,94102,"fast food, chicken wings, seafood",1,1,$,3.5
JFk_e7Q8nzqOXSjcBw9dMw,Cool Tea Bar,94108,bubble tea,1,0,$,3.5
4E4Q6H2y-7MLHUH_PWMeiQ,illy Caffè,94104,"cafes, salad, sandwiches",1,1,$,3.5
tLCTn1IMu1qUX3JAWxmf_g,Peet's Coffee,94127,coffee & tea,0,1,$,3.5
ebtRUm-nHSGTil8IXEwqug,California Historical Society,94105,"museums, community service/non-profit, art galleries",0,0,$,4
kI9nCi6rP3wqigJnX5w1jA,Doc's Clock,94110,"dive bars, cocktail bars",0,0,$,3.5
s7VsjJqJfI_67zIg6vopeQ,The Crepe Cafe,94133,creperies,0,0,$,3.5
T3micoGQU97oYljYzQaB8A,Quarters Teahouse,94116,"bubble tea, fast food, taiwanese",1,1,$,4.5
mrjzaDD7zBYUSYxWNLhJkA,McDonald's,94108,"fast food, burgers, coffee & tea",0,1,$,3.5
rl-QV4uAPnpUSKVx06fTlg,Rosenberg's Market,94114,"delis, sandwiches, beer, wine & spirits",0,0,$,3.5
ddjCF9cJbEnVorV1h__dcg,Peet's Coffee,94107,coffee & tea,0,1,$,3.5
eBwXYcyh_4C4xiKYCy1ygw,Mara's Italian Pastry,94133,bakeries,0,0,$,3.5
cAaJQI_clNuEl5PRmrabGA,Gordo Taqueria,94121,mexican,1,1,$,3.5
lXHw8t6SlpJf2qKiAN7PLA,Horseshoe Tavern,94123,"pubs, lounges",0,0,$,4
vrKMJfA4iUQPkFocQTDLXw,El Sur,94063,"argentine, food trucks, empanadas",1,1,$,4.5
_FHyMHF1DsRvLOYxzfeGig,Happy Bakery,94122,"dim sum, bakeries",0,1,$,3
8ZQBPpD58fieJSs7WWNYfg,Let's Be Frank Hot Dog Stand,94129,"hot dogs, food trucks, caterers",0,0,$,4
znjP_ZGYsVTw3NIgsW1hjQ,Grumpy Cafe,94124,"japanese, korean, american (traditional)",0,1,$,4
b3AQeuuQw0_o-Qh7i3v28g,Paris Pizza,94133,"pizza, sandwiches, halal",1,1,$,3.5
R2vcS8bnlC8spixK0c1fVw,Taqueria Mana,94108,mexican,1,1,$,3.5
FAe40I-X4ZmXTAekXfTmmQ,El Paraiso Cafe,94110,"sandwiches, latin american",0,1,$,4
V-5v17F7IlOLxEyDtCSESw,Shufat Market,94114,"delis, sandwiches",1,1,$,4
4wIqSoCBGo-VBHv-yqoGGA,Marina Lounge,94123,lounges,0,0,$,4
ywmZI0cSSaBhu3U6DKIMFw,Glaze Donuts,94112,"donuts, breakfast & brunch, bagels",1,1,$,4
zXtFF0fBQzDph8sTD5l4hw,Los Metates,94014,tacos,0,1,$,4
4WFJ5aeemv1sEDgbuGC7Lg,Tasty Restaurant,94121,"chinese, hong kong style cafe",1,1,$,3.5
x2FfPtrPEYYFIK3RL1cf-g,Kam Lok Restaurant,94108,chinese,1,1,$,3.5
Vr1qSM8v6dq39uZaYVPdag,Crêpe & Brioche,94124,bakeries,0,0,$,4
Om1alyCCi7Z6GB3-XUrqnQ,Happy Yogurt,94121,ice cream & frozen yogurt,0,1,$,4
5r84ZVl4-7LKcMgBI36p4Q,Pupuseria Metapan,94112,salvadoran,1,1,$,3.5
KEfL6uzARi8kfL2g6FrkmQ,Yummy BBQ Kitchen,94133,"chinese, barbeque, noodles",0,1,$,4
Bx43nzquUrP60pl8WXRzBQ,South Beach Cafe,94107,"italian, pizza, cafes",1,1,$,3.5
hdz4Ps4o8CnCH9-svNZllg,Soo Fong Restaurant,94124,chinese,1,1,$,3.5
ch6WIAsv-q1yJZ2STzGfGg,DNA Pizza,94103,"pizza, sandwiches, vegetarian",1,1,$,3
hJRjVPxf9pDcgBFeUNyzMg,Casa Mexicana II,94114,mexican,1,1,$,3.5
Lq-o2PjfCp87XOOZC-N6Dw,Goat Hill Pizza,94127,"pizza, italian, sandwiches",1,1,$,3.5
jxCbBIDQiYk_xv2svoCICg,Mythic Pizza,94117,pizza,1,1,$,3
27jQXgyYIFvVSXaiF47YrQ,Chavitas,94110,mexican,1,0,$,3.5
qZR0MwhFxhvWcFYNtvcO6g,Cafe Elena,94105,"greek, breakfast & brunch, wraps",0,0,$,3.5
ITbqA59xq5phNZloE3iiDA,Royal Donut,94015,"donuts, coffee & tea",0,1,$,4.5
53OMO9ZADqat5GEF2B-LBg,The Posh Bagel,94122,"sandwiches, coffee & tea, bagels",1,1,$,3
lQZNnHj-Km46ujwouI_zqQ,Bow Bow Cocktail Lounge,94133,"karaoke, cocktail bars",0,0,$,4
wVswHX9M3IP0zWXIgLF-6w,Le Regency Deli,94111,delis,1,1,$,4
5QO14DbUCEldJqS5qQTfkg,San Francisco Railway Museum & Gift Shop,94105,"museums, gift shops",0,0,$,4
YyFxjak6RRJl4IkBAoyX_A,Annie's Hot Dogs & Pretzels,94103,"food stands, hot dogs",0,0,$,4
EqfgAVp4UJiaObZZEHmiuA,Mucky Duck,94122,bars,0,0,$,3.5
RHsfz6dolmufnj82bYu-Jg,Happy Lounge,94118,dive bars,0,0,$,4.5
pXV02Lj-jWt6rgHRQzJmqA,Emmy's Restaurant,94127,"chinese, seafood",1,1,$,3
nqh0iV0rYHxbZopv3Se07g,Icu Market Deli & Ice Cream,94103,"ice cream & frozen yogurt, delis",1,1,$,4.5
_7yo9CjgkbtasXqoQ6lM6Q,Local Diner,94102,american (traditional),1,1,$,4
jM9XHX03w300rvDKAzE1sQ,Double Shot Coffee,94112,"coffee & tea, sandwiches",1,1,$,4
dWgke6CRc7x-uyEvb892Yg,Los Hermanos Taqueria,94109,mexican,1,1,$,3.5
T_0F3vCfHBuyZ-dVPC96OQ,Tikka Masala,94122,"indian, pakistani",1,1,$,3.5
MyboQThGWO1z470Btk3iwQ,Tope,94133,"dance clubs, cocktail bars",0,0,$,4
SOiTMmkT36gjyEIRra9vNw,Gambino's New York Subs,94111,"sandwiches, breakfast & brunch, italian",1,1,$,3.5
Bv70bfJ8FKbxOmBC7WNCCg,United Nations Cafe,94102,coffee & tea,0,0,$,4.5
xfF67q7HGvpKM13QcnLHrA,Starbucks,94127,coffee & tea,0,1,$,3.5
qOKiXV4yxm40m3Ni9vsQlA,MoMo CooK,94538,"chinese, indian, food trucks",1,1,$,4
ZnlRa2mEJI3D4MNNGMcO9w,Pop's Bar,94110,dive bars,0,0,$,3.5
8MTMGQc410dLxOMgLINxdw,Java On Ocean Coffee House,94112,"coffee & tea, breakfast & brunch, cafes",1,0,$,3.5
5Ebc8-ecaLuaLDjKnmY7eg,Cresta's Twenty Two Eleven Club,94109,dive bars,0,0,$,4
#NAME?,Pizzelle di North Beach,94133,"pizza, italian, sandwiches",1,1,$,3.5
ndWOt4-xn82FH5-GP_EF4w,The Red Jack Saloon,94133,"sports bars, dive bars",0,1,$,4
e0utz3ZaNGdcnf-pTmQK0w,OneUp,94122,"pool halls, sports bars",0,0,$,4
0v8I8LNHG7ABK9rJKJ46AA,Wan Kee Restaurant,94110,chinese,0,1,$,4
#NAME?,Yancy's Saloon,94122,"sports bars, dive bars",0,0,$,3.5
TqPNHkYhk3t-hUPQHW2JVA,Kozy Kar,94109,"lounges, dive bars",0,0,$,3.5
po_SEkDkaDLXkBNY4H6Qaw,Cafe Cole,94117,"coffee & tea, juice bars & smoothies, sandwiches",1,1,$,3.5
LpWlwvy2wfMMENwlp5PHsA,Uptown,94110,dive bars,0,0,$,4
VJIsIy8sOsSfFxLuabP3mA,Shanghai Kelly's,94109,"pubs, sports bars",0,1,$,3.5
oaqwm8RDIZ3fhrYeGthuCg,Hockey Haven,94121,"sports bars, dive bars, coffee & tea",0,0,$,4
xusFBl0gw2KBsLFV4Rkjdw,J & A Restaurant,94112,chinese,0,1,$,4
VRD9utHL4Ve6jGe8f0MFAA,Natural Sensations,94132,"health markets, ice cream & frozen yogurt, juice bars & smoothies",1,1,$,4
SjTDAltcEQWmkCp_CGXGSQ,L&L Hawaiian Barbecue,94108,"hawaiian, barbeque",1,1,$,3
aI8ZuaVOMPJLHDirI_CrNw,Starbucks,94115,coffee & tea,0,1,$,4
O-W4vnk2PKCJ9AD0KGDJ6g,5 Degree Tea House,94134,bubble tea,0,1,$,3
YH4PSO3BTLvI5PaDGJym6Q,Ann's Doughnut Sandwich Shop,94112,sandwiches,0,1,$,4
4opwrzUv_FnwFBTkBFG-zQ,Bus Stop Pizza,94117,pizza,0,1,$,3.5
#NAME?,Ling Ling Cuisine Restaurant,94134,chinese,1,1,$,3.5
Lg73M4FnC1QQmUGpGHD4hA,Kabob Trolley,94107,"food trucks, afghan, halal",1,0,$,3.5
SpKC1RRW9Bo65kNl7NB9aw,Garage Cafe,94103,"middle eastern, beer, wine & spirits, convenience stores",1,1,$,4
IvxDp_xNPHVjb2qar-N-Ig,Hong's Kitchen,94122,chinese,0,1,$,3.5
LGxZxA-aHxheqFhJ2NAh6Q,The Slice On-14th Street,94114,pizza,1,1,$,3
zwassNTUU_2UaIzUjPBQ1Q,Hyde Out,94109,dive bars,0,0,$,4
cZsRZEgDdDILttpwnVabAw,El Faro,94110,mexican,1,0,$,3
j7z7Nf5Y9QObsk88PhqlyQ,Panaderia Andrea,94112,bakeries,0,1,$,4.5
8gXES5yzQmDxJWgt3H-8Xg,Wong Lee Bakery,94133,"bakeries, dim sum",0,1,$,3.5
MSYaxOk6z2yYO-C2uzBh5A,McCarthy's,94127,"sports bars, pubs",0,1,$,4
Pwrgh3jVDJyY_6aLQ_5C-g,Corsagna Deli,94123,delis,1,1,$,4.5
zD2yK9jTInJriu-TrnKifg,Menkee Wonton,94122,chinese,0,1,$,3
yameQi2UtW-H8v8RRdsXtA,Philosopher's Club,94127,sports bars,0,0,$,4
OQgD-j8BOxUmcjogvMJMTA,Krispy Krunchy Chicken,94124,"chicken wings, fast food, seafood",1,1,$,4
q1roWxUPn_W73lq5dsrsnw,Monaghan's Bar,94123,"sports bars, beer bar, irish pub",0,1,$,3.5
HNAB0x-edJIBfFjhXJ_QEQ,Underground SF,94117,"dive bars, dance clubs",0,0,$,3.5
CNlCi4xU4FsVp0METnrT5g,Chef Hung's,94108,chinese,0,1,$,3.5
Kh18RDap2IivJ1-B5v_opQ,Hilda's Mart & Bake Shop,94112,"bakeries, filipino",0,1,$,3.5
rO2fY-fs2yqvlFzydAsd-w,Freshroll Vietnamese Rolls and Bowls,94104,"vietnamese, sandwiches",1,1,$,3.5
Z7EtdtEXrmlMWPYNzJ6u5g,Primo Pizza,94115,pizza,1,1,$,3
PEcmbEu7bMCBrRF_L9j2BQ,Quickly,94109,"juice bars & smoothies, bubble tea, desserts",1,1,$,3
2thSrTzEiazW3R1ndqvErw,La Reyna Bakery & Coffee Shop,94110,"bakeries, coffee & tea",0,1,$,4
GNc57dU-_JHP-GaHMktqiw,Los Hermanos Mexican Food,94123,mexican,0,1,$,3.5
vjzUEj0UfT95FG__aNFXkQ,Flour Chylde Bakery,94110,bakeries,0,0,$,5
BTwwJv8n8lfcFGrycBNFuA,Andy Goldsworthy's Spire,94129,"hiking, art galleries",0,0,$,4.5
RxO32lLsIb5hv6ahOdnQKQ,Cafe Encore,94102,"coffee & tea, juice bars & smoothies, sandwiches",0,1,$,3.5
i_in2RdvwPqY6O9KDnXeGw,Gott's Roadside - Takeout Window,94111,ice cream & frozen yogurt,0,0,$,3.5
iguOSVitkzZ8EIMQcOn8VQ,Ming's Diner,94116,chinese,1,1,$,3.5
Mij1ZvLLpqvNmJFWNz9IsQ,Paquita's Mexican Grill,95838,"food trucks, tacos, caterers",0,0,$,4.5
jLKP2lt2ZDEnRhMQ2Yk55Q,Las Palmeras Restaurant,94110,"mexican, latin american",0,1,$,3.5
HbiehnxFlueNNMPx3whHnA,Dovre Club,94110,"dive bars, irish pub",0,0,$,4
RqgWlpeFjR-ky6smod6jnA,Teazo,94116,"bubble tea, juice bars & smoothies, pancakes",1,1,$,3.5
2a7UbGasie1rawerBiQWOQ,Vatos Tacos,94544,"tacos, caterers, food trucks",0,0,$,5
HBoimLjD4YBuY2pmwpQkWA,Hawaiian Drive Inn,94134,hawaiian,1,0,$,3
WS9QI7amntnRUu-cgewQAw,O'Keeffe's Bar,94118,bars,0,0,$,4.5
CyXpImcITlvIfboIy0KVUw,Peet's Coffee,94103,coffee & tea,0,1,$,3.5
T_1DmtL6KJ6NfKWPBP7OMQ,The Hearth,94118,bars,0,0,$,4
fkoRYeplGNR1bi_cem5n6w,Peet's Coffee,94118,coffee & tea,0,0,$,3.5
hjm9vP4L5xTvqUNoZpQ0eA,Sunshine Wheat Field Dim Sum,94134,"dim sum, bakeries",0,0,$,4
4BqUsaXab8bESGqcJlhhsA,Nordstrom Espresso Bar,94103,coffee & tea,0,0,$,4
nyGpvtLGDWfsloFJyMxZMw,Fung Wah Restaurant,94014,chinese,0,1,$,4
a-v3FR0iRHJht4v34Y1ysw,Fancy Wheat Field Bakery,94133,bakeries,0,0,$,3.5
_Y526-jjGzk_fjXBj1EePA,Paddy Wagon Sliders,95112,"food trucks, burgers, caterers",0,0,$,4
2sNnba1Y2-oVZHwhp0vEcg,Holey Bagel,94114,"bakeries, bagels",0,1,$,3.5
MOCRPxBRD1xj5Jbus1wI-g,Estrella Taqueria,94117,mexican,1,1,$,2.5
aLPMQu5LxhNJhiDaBC30GA,Cup A Joe Coffeehouse,94109,"coffee & tea, breakfast & brunch, sandwiches",0,0,$,3.5
r7hzfE40LUC5xRVpzcLjmA,Golden Chariot Bakery & Restaurant,94121,"chinese, bakeries",0,1,$,4
zgBfOxGRJ4ICSUTrb_qUfg,Mee Mee Bakery,94133,bakeries,0,1,$,3
mFn0iCjmnvFloONM5DEmlw,Tea FM,94132,"bubble tea, coffee & tea, juice bars & smoothies",0,0,$,3.5
mGJvBB1O5F1gKQbDvX-peg,Mongol Cafe,94109,"mongolian, cafes",1,1,$,3.5
dhJ-FFg_C5-c-ejyeUA69g,Cafe Coco,94118,"cafes, coffee & tea",1,0,$,3.5
pbMboA8clIwdpV0qPUsCFw,Broadway Dim Sum Cafe,94133,"noodles, breakfast & brunch, dim sum",0,0,$,3.5
mcc6jseW0bDjqDf7JT9JDA,Deli World,94112,sandwiches,0,1,$,4
T5rDIxHBtu04GQUSCcjiJA,Altena Restaurant,94110,mexican,0,1,$,3.5
2GFfys-T6Nj388tai5ztcA,Happy Donuts,94134,"donuts, coffee & tea",0,1,$,4
gLp7o0zddM2bpHHgl3IrTA,Taqueria Castillo B,94102,mexican,1,1,$,3.5
1K6qPVNe963C-RUezBGJbg,Sutter Station Tavern,94104,cocktail bars,0,1,$,3
-9g5fZ0w0w3teWOO69nqmw,Radiator Coffee Salon,94105,"coffee & tea, breakfast & brunch, sandwiches",0,0,$,4
TG2Vbu_mYpjSO__gLLPIJg,The Pop Nation,94124,"street vendors, desserts, ice cream & frozen yogurt",0,0,$,4.5
sI1-UxoWaZz3CRS8i_h-jQ,A-1 Cafe & Bakery,94112,bakeries,0,0,$,4
YqYNt-kyPz9ljjeBDYSsPg,Reinas Restaurant,94112,"salvadoran, mexican, desserts",0,1,$,3
GPK6hwD_EGKCRVD1cWESig,La Fonda,94122,mexican,1,1,$,3
AXZ3VYS0HFDfwj2rugn2LA,Powerhouse,94103,gay bars,0,0,$,3.5
2Cs6gkNF8bpZOv5GmarJPA,Jack in the Box,94102,"fast food, burgers, tacos",0,1,$,3
N8WqaCKEzEDuVFuRN1y3wg,Pho #1,94134,"vietnamese, noodles",1,1,$,3
Gha_YUsPQowGrY14NEFPOA,Taqueria Miraloma,94127,mexican,0,0,$,3
uffD_Gg8EgeQ3uytX8ZrlQ,International Food Court,94104,food court,0,1,$,3.5
BmO--s9kL0EppabDgYVRPg,Guangdong Barbecue Tea House,94122,"cantonese, barbeque",0,1,$,3
cceVsCxlAR3VaME_T3x6tQ,Dragon City Bakery & Cafe,94110,"bakeries, custom cakes",0,1,$,3
wzqVi0lW51RkK9JqFu6zvA,Ginger's,94108,"gay bars, cocktail bars",0,0,$,4
GTy7Up0mCTDoYpu0gLsUOQ,Geary Club,94109,dive bars,0,0,$,4
xLHUD4TbKRzhjBAcAtLVIg,Java Trading Company,94103,"coffee & tea, csa",0,0,$,4.5
Y_xQUHwbIb9QK0zwS4cglg,Cable Car Coffee Company,94102,"coffee & tea, sandwiches, salad",0,0,$,4
9HEXF9XX8eAIiabXK7us0A,Flanahan's Pub,94122,"pubs, dive bars, irish pub",0,1,$,4
N2MO7risubQGcEoVhDUoyw,Sacred Grounds Coffee House,94117,"coffee & tea, sandwiches",1,1,$,3.5
x5qQ_bxeVafpfUN63hYNoA,Peet's Coffee,94111,coffee & tea,0,1,$,4
E9VtB9SlGOq_UERiQc1t8A,Popeyes Louisiana Kitchen,94112,"fast food, chicken wings",1,1,$,3
LHGSCk3oESgDIY-hnG4Kfg,Peet's Coffee,94123,coffee & tea,0,1,$,3.5
AOdn7nKzs1S67ag_kgaFCg,Ladle & Leaf,94104,"salad, soup, sandwiches",1,1,$,3.5
uA6jOVyeAXR8juuNqU_m9A,Black Magic Voodoo Lounge,94123,"dive bars, lounges",0,0,$,4
mo5j3M2fACu9HkFezQG6yA,Rosi's Alfajores,94014,"desserts, empanadas, peruvian",0,0,$,5
yPxYIAJXOJJtpD1YT5fSIA,North Beach Pizza,94117,"pizza, italian, sandwiches",1,1,$,3
9AczSWX37-qY3MYHHtJVtQ,David's Bagels,94044,"food delivery services, bagels",0,0,$,4.5
fL330pc90Adjo3G3w5zEDQ,Koolah Cafe,94121,"coffee & tea, sandwiches, cafes",1,1,$,5
hDcnSOxfJydUZY4tVu_2ig,Aloha BBQ,94112,"hawaiian, chinese, barbeque",1,1,$,3
HL4vi-tSyYvGIex_CsOcNQ,Mongkok Dim Sum,94122,dim sum,0,0,$,3
zS2D0_d6xJjP8ALz2dtX5A,MoBowl,94005,"food trucks, noodles, chicken shop",1,1,$,4
s7-8SQMzANk8d0rFVqHa1Q,Jamba,94122,"juice bars & smoothies, sandwiches",1,1,$,3
YT7rdWYcgQ6shxg7zQO44w,Las Cocineras Restaurant,94110,mexican,1,1,$,3.5
FquYc0CBD0MfbWRcoi_etg,Happy Donuts,94109,"donuts, bagels, breakfast & brunch",1,1,$,3.5
uxS0Z5d-iK0euRotFywmfw,Starbucks,94158,coffee & tea,0,1,$,4
nih7Qmu4zzb0a8Th0cmXjA,Cinnabar,94102,dive bars,0,0,$,4
VmSRDVyFcI3HLCo2G6sESg,Taco Bell,94112,"fast food, mexican",0,1,$,3.5
